Region,ItemCode,BrandCode,Package,ShipQty,SalesQty,YearMonth,Year,Month,Quarter,HolidayDay,IsHoliday
Inner,2111256114,33,pack2,7837.6724,26228.813,2016-02,2016,2,1,7,1
Inner,2111256114,33,pack2,11437.275,36599.41,2016-03,2016,3,1,1,1
Inner,2111256114,33,pack2,9329.1631,25326.74,2016-04,2016,4,2,4,1
Inner,2111256114,33,pack2,10780.372,24064.086,2016-05,2016,5,2,2,1
Inner,2111256114,33,pack2,9769.9014,19315.232,2016-06,2016,6,2,3,1
Inner,2111256114,33,pack2,8089.8672,30910.549,2016-07,2016,7,3,0,0
Inner,2111256114,33,pack2,5825.626,37946.984,2016-08,2016,8,3,0,0
Inner,2111256114,33,pack2,12427.18,24951.213,2016-09,2016,9,3,3,1
Inner,2111256114,33,pack2,10170.045,28322.744,2016-10,2016,10,4,7,1
Inner,2111256114,33,pack2,12277.982,25210.379,2016-11,2016,11,4,0,0
Inner,2111256114,33,pack2,5830.7261,34273.637,2016-12,2016,12,4,1,1
Inner,2111256114,33,pack2,10919.563,22007.428,2017-01,2017,1,1,7,1
Inner,2111256114,33,pack2,10506.02,26354.813,2017-02,2017,2,1,2,1
Inner,2111256114,33,pack2,6996.1226,33705.875,2017-03,2017,3,1,1,1
Inner,2111256114,33,pack2,10055.054,23008.947,2017-04,2017,4,2,5,1
Inner,2111256114,33,pack2,4409.1738,18311.627,2017-05,2017,5,2,4,1
Inner,2111256114,33,pack2,4172.3037,37418.766,2017-06,2017,6,2,0,0
Inner,2111256114,33,pack2,5453.6665,39359.691,2017-07,2017,7,3,0,0
Inner,2111256114,33,pack2,4859.7896,38105.52,2017-08,2017,8,3,0,0
Inner,2111256114,33,pack2,7272.0132,21525.725,2017-09,2017,9,3,0,0
Inner,2111256114,33,pack2,10506.02,23232.021,2017-10,2017,10,4,8,1
Inner,2111256114,33,pack2,6996.1226,30660.574,2017-11,2017,11,4,0,0
Inner,3331397693,74,pack3,1035.0499,75.754478,2015-10,2015,10,4,7,1
Inner,3331397693,74,pack3,3672.2168,0,2015-11,2015,11,4,0,0
Inner,3331397693,74,pack3,5346.4414,1202.3165,2015-12,2015,12,4,0,0
Inner,3331397693,74,pack3,6362.7271,234.50197,2016-01,2016,1,1,3,1
Inner,3331397693,74,pack3,5741.353,59.533546,2016-02,2016,2,1,7,1
Inner,3331397693,74,pack3,2402.0952,267.44907,2016-03,2016,3,1,1,1
Inner,3331397693,74,pack3,8230.4443,542.18646,2016-04,2016,4,2,4,1
Inner,3331397693,74,pack3,6366.9653,1519.4913,2016-05,2016,5,2,2,1
Inner,3331397693,74,pack3,3739.7729,202.58624,2016-06,2016,6,2,3,1
Inner,3331397693,74,pack3,4513.9683,228.24747,2016-07,2016,7,3,0,0
Inner,3331397693,74,pack3,21743.322,262.93326,2016-08,2016,8,3,0,0
Inner,3331397693,74,pack3,13617.09,991.48987,2016-09,2016,9,3,3,1
Inner,3331397693,74,pack3,8021.8364,1422.4521,2016-10,2016,10,4,7,1
Inner,3331397693,74,pack3,6761.0151,495.8949,2016-11,2016,11,4,0,0
Inner,3331397693,74,pack3,9727.8203,242.40627,2016-12,2016,12,4,1,1
Inner,3331397693,74,pack3,13276.942,1145.1482,2017-01,2017,1,1,7,1
Inner,3331397693,74,pack3,2456.9414,174.38953,2017-02,2017,2,1,2,1
Inner,3331397693,74,pack3,7251.6152,232.61238,2017-03,2017,3,1,1,1
Inner,3331397693,74,pack3,431.62323,195.74368,2017-04,2017,4,2,5,1
Inner,3331397693,74,pack3,311.85754,55.607674,2017-05,2017,5,2,4,1
Inner,3331397693,74,pack3,390.22653,52.611401,2017-06,2017,6,2,0,0
Inner,3331397693,74,pack3,0,487.12897,2017-07,2017,7,3,0,0
Inner,3331397693,74,pack3,0,71.328705,2017-08,2017,8,3,0,0
Inner,3331397693,74,pack3,0,0,2017-09,2017,9,3,0,0
Inner,3331397693,74,pack3,2456.9414,72.56926,2017-10,2017,10,4,8,1
Inner,3331397693,74,pack3,7251.6152,352.69803,2017-11,2017,11,4,0,0
Inner,3747832079,34,pack2,10542.188,15800.654,2014-01,2014,1,1,2,1
Inner,3747832079,34,pack2,4282.2183,8446.0703,2014-02,2014,2,1,6,1
Inner,3747832079,34,pack2,2772.8115,11753.809,2014-03,2014,3,1,1,1
Inner,3747832079,34,pack2,5809.5303,13460.88,2014-04,2014,4,2,3,1
Inner,3747832079,34,pack2,11419.229,12520.89,2014-05,2014,5,2,4,1
Inner,3747832079,34,pack2,8193.0176,13356.929,2014-06,2014,6,2,2,1
Inner,3747832079,34,pack2,7265.5151,13008.514,2014-07,2014,7,3,0,0
Inner,3747832079,34,pack2,8798.9072,13531.583,2014-08,2014,8,3,0,0
Inner,3747832079,34,pack2,5922.9272,15593.024,2014-09,2014,9,3,3,1
Inner,3747832079,34,pack2,9406.834,13286.47,2014-10,2014,10,4,7,1
Inner,3747832079,34,pack2,8969.5947,12746.448,2014-11,2014,11,4,0,0
Inner,3747832079,34,pack2,8947.2441,14846.676,2014-12,2014,12,4,0,0
Inner,3747832079,34,pack2,11246.403,14071.093,2015-01,2015,1,1,3,1
Inner,3747832079,34,pack2,9424.2637,10836.15,2015-02,2015,2,1,7,1
Inner,3747832079,34,pack2,9490.2568,9514.1367,2015-03,2015,3,1,1,1
Inner,3747832079,34,pack2,13365.809,11159.533,2015-04,2015,4,2,3,1
Inner,3747832079,34,pack2,10882.877,11531.286,2015-05,2015,5,2,3,1
Inner,3747832079,34,pack2,10415.745,11991.032,2015-06,2015,6,2,3,1
Inner,3747832079,34,pack2,12404.447,11345.237,2015-07,2015,7,3,0,0
Inner,3747832079,34,pack2,14674.204,9953.0381,2015-08,2015,8,3,0,0
Inner,3747832079,34,pack2,13634.396,11927.829,2015-09,2015,9,3,2,1
Inner,3747832079,34,pack2,11248.146,10015.877,2015-10,2015,10,4,7,1
Inner,3747832079,34,pack2,14262.05,9335.5508,2015-11,2015,11,4,0,0
Inner,3747832079,34,pack2,9424.915,9860.501,2015-12,2015,12,4,0,0
Inner,3747832079,34,pack2,20426.768,7419.1211,2016-01,2016,1,1,3,1
Inner,3747832079,34,pack2,5057.3271,7226.373,2016-02,2016,2,1,7,1
Inner,3747832079,34,pack2,10268.242,9756.3809,2016-03,2016,3,1,1,1
Inner,3747832079,34,pack2,12449.543,10941.042,2016-04,2016,4,2,4,1
Inner,3747832079,34,pack2,9377.5176,10425.649,2016-05,2016,5,2,2,1
Inner,3747832079,34,pack2,9020.126,9176.4014,2016-06,2016,6,2,3,1
Inner,3747832079,34,pack2,10977.451,9041.7539,2016-07,2016,7,3,0,0
Inner,3747832079,34,pack2,8786.043,11118.684,2016-08,2016,8,3,0,0
Inner,3747832079,34,pack2,12795.406,9996.5693,2016-09,2016,9,3,3,1
Inner,3747832079,34,pack2,7733.8115,8296.2637,2016-10,2016,10,4,7,1
Inner,3747832079,34,pack2,13676.597,10203.163,2016-11,2016,11,4,0,0
Inner,3747832079,34,pack2,6182.835,7972.1831,2016-12,2016,12,4,1,1
Inner,3747832079,34,pack2,14678.616,7190.3462,2017-01,2017,1,1,7,1
Inner,3747832079,34,pack2,7719.187,6790.2231,2017-02,2017,2,1,2,1
Inner,3747832079,34,pack2,10845.307,8265.0938,2017-03,2017,3,1,1,1
Inner,3747832079,34,pack2,12530.483,8959.4844,2017-04,2017,4,2,5,1
Inner,3747832079,34,pack2,13152.971,8791.0469,2017-05,2017,5,2,4,1
Inner,3747832079,34,pack2,11607.048,8098.9053,2017-06,2017,6,2,0,0
Inner,3747832079,34,pack2,11732.125,10018.855,2017-07,2017,7,3,0,0
Inner,3747832079,34,pack2,14966.764,9169.6553,2017-08,2017,8,3,0,0
Inner,3747832079,34,pack2,15043.619,10132.399,2017-09,2017,9,3,0,0
Inner,3747832079,34,pack2,7719.187,8112.8213,2017-10,2017,10,4,8,1
Inner,3747832079,34,pack2,10845.307,7560.8335,2017-11,2017,11,4,0,0
Inner,5763825994,33,pack1,17458.262,18227.443,2014-01,2014,1,1,2,1
Inner,5763825994,33,pack1,8366.6543,17985.83,2014-02,2014,2,1,6,1
Inner,5763825994,33,pack1,19111.715,18310.486,2014-03,2014,3,1,1,1
Inner,5763825994,33,pack1,29018.32,23344.748,2014-04,2014,4,2,3,1
Inner,5763825994,33,pack1,25793.678,19524.215,2014-05,2014,5,2,4,1
Inner,5763825994,33,pack1,32536.898,25544.146,2014-06,2014,6,2,2,1
Inner,5763825994,33,pack1,26435.533,36907.848,2014-07,2014,7,3,0,0
Inner,5763825994,33,pack1,29171.471,27676.242,2014-08,2014,8,3,0,0
Inner,5763825994,33,pack1,18995.828,30252.535,2014-09,2014,9,3,3,1
Inner,5763825994,33,pack1,10977.959,21953.693,2014-10,2014,10,4,7,1
Inner,5763825994,33,pack1,8355.3389,23734.16,2014-11,2014,11,4,0,0
Inner,5763825994,33,pack1,9514.9893,24388.99,2014-12,2014,12,4,0,0
Inner,5763825994,33,pack1,17019.162,19545.787,2015-01,2015,1,1,3,1
Inner,5763825994,33,pack1,8806.7607,20184.877,2015-02,2015,2,1,7,1
Inner,5763825994,33,pack1,21832.484,24216.344,2015-03,2015,3,1,1,1
Inner,5763825994,33,pack1,32275.379,25767.291,2015-04,2015,4,2,3,1
Inner,5763825994,33,pack1,37626.84,29512.088,2015-05,2015,5,2,3,1
Inner,5763825994,33,pack1,33076.078,36862.465,2015-06,2015,6,2,3,1
Inner,5763825994,33,pack1,33380.875,44642.473,2015-07,2015,7,3,0,0
Inner,5763825994,33,pack1,32216.182,35443.887,2015-08,2015,8,3,0,0
Inner,5763825994,33,pack1,18197.594,33395.332,2015-09,2015,9,3,2,1
Inner,5763825994,33,pack1,16354.223,27896.486,2015-10,2015,10,4,7,1
Inner,5763825994,33,pack1,10241.899,21074.971,2015-11,2015,11,4,0,0
Inner,5763825994,33,pack1,5554.5806,14803.954,2015-12,2015,12,4,0,0
Inner,5763825994,33,pack1,26452.863,20815.65,2016-01,2016,1,1,3,1
Inner,5763825994,33,pack1,14143.895,21390.414,2016-02,2016,2,1,7,1
Inner,5763825994,33,pack1,22240.506,23163.164,2016-03,2016,3,1,1,1
Inner,5763825994,33,pack1,24694.693,23074.615,2016-04,2016,4,2,4,1
Inner,5763825994,33,pack1,27899.574,28299.477,2016-05,2016,5,2,2,1
Inner,5763825994,33,pack1,27166.025,29209.078,2016-06,2016,6,2,3,1
Inner,5763825994,33,pack1,27861.313,27292.842,2016-07,2016,7,3,0,0
Inner,5763825994,33,pack1,27199.021,22244.75,2016-08,2016,8,3,0,0
Inner,5763825994,33,pack1,24615.92,23332.424,2016-09,2016,9,3,3,1
Inner,5763825994,33,pack1,17412.305,23489.717,2016-10,2016,10,4,7,1
Inner,5763825994,33,pack1,14140.857,19460.666,2016-11,2016,11,4,0,0
Inner,5763825994,33,pack1,5614.9082,17113.123,2016-12,2016,12,4,1,1
Inner,5763825994,33,pack1,31279.182,18311.342,2017-01,2017,1,1,7,1
Inner,5763825994,33,pack1,13612.837,18793.518,2017-02,2017,2,1,2,1
Inner,5763825994,33,pack1,22682.053,20462.598,2017-03,2017,3,1,1,1
Inner,5763825994,33,pack1,24863.934,19123.029,2017-04,2017,4,2,5,1
Inner,5763825994,33,pack1,25729.232,21450.654,2017-05,2017,5,2,4,1
Inner,5763825994,33,pack1,25593.9,30861.445,2017-06,2017,6,2,0,0
Inner,5763825994,33,pack1,27531.77,25521.404,2017-07,2017,7,3,0,0
Inner,5763825994,33,pack1,23448.428,25284.26,2017-08,2017,8,3,0,0
Inner,5763825994,33,pack1,21422.4,33824.277,2017-09,2017,9,3,0,0
Inner,5763825994,33,pack1,13612.837,17674.902,2017-10,2017,10,4,8,1
Inner,5763825994,33,pack1,22682.053,16254.573,2017-11,2017,11,4,0,0
Inner,6179328252,34,pack1,11657.241,17628.029,2014-01,2014,1,1,2,1
Inner,6179328252,34,pack1,9710.4326,15406.742,2014-02,2014,2,1,6,1
Inner,6179328252,34,pack1,13421.752,15820.986,2014-03,2014,3,1,1,1
Inner,6179328252,34,pack1,17368.838,14394.83,2014-04,2014,4,2,3,1
Inner,6179328252,34,pack1,12632.067,12543.04,2014-05,2014,5,2,4,1
Inner,6179328252,34,pack1,16818.617,16054.294,2014-06,2014,6,2,2,1
Inner,6179328252,34,pack1,13148.417,15213.458,2014-07,2014,7,3,0,0
Inner,6179328252,34,pack1,16311.83,14739.312,2014-08,2014,8,3,0,0
Inner,6179328252,34,pack1,8553.3545,15929.313,2014-09,2014,9,3,3,1
Inner,6179328252,34,pack1,10019.04,13833.785,2014-10,2014,10,4,7,1
Inner,6179328252,34,pack1,6664.5479,10532.806,2014-11,2014,11,4,0,0
Inner,6179328252,34,pack1,8130.3364,10529.456,2014-12,2014,12,4,0,0
Inner,6179328252,34,pack1,12212.632,10992.808,2015-01,2015,1,1,3,1
Inner,6179328252,34,pack1,8412.915,12551.347,2015-02,2015,2,1,7,1
Inner,6179328252,34,pack1,15831.93,15311.91,2015-03,2015,3,1,1,1
Inner,6179328252,34,pack1,18595.262,14628.767,2015-04,2015,4,2,3,1
Inner,6179328252,34,pack1,16151.268,14254.81,2015-05,2015,5,2,3,1
Inner,6179328252,34,pack1,16875.223,17625.096,2015-06,2015,6,2,3,1
Inner,6179328252,34,pack1,11724.235,15203.785,2015-07,2015,7,3,0,0
Inner,6179328252,34,pack1,15162.217,15756.683,2015-08,2015,8,3,0,0
Inner,6179328252,34,pack1,10821.729,14079.83,2015-09,2015,9,3,2,1
Inner,6179328252,34,pack1,9273.4521,11407.827,2015-10,2015,10,4,7,1
Inner,6179328252,34,pack1,6450.9512,10161.454,2015-11,2015,11,4,0,0
Inner,6179328252,34,pack1,5330.7847,7696.1387,2015-12,2015,12,4,0,0
Inner,6179328252,34,pack1,20019.16,15147.071,2016-01,2016,1,1,3,1
Inner,6179328252,34,pack1,10178.66,17016.697,2016-02,2016,2,1,7,1
Inner,6179328252,34,pack1,14233.964,16612.877,2016-03,2016,3,1,1,1
Inner,6179328252,34,pack1,20609.473,16675.598,2016-04,2016,4,2,4,1
Inner,6179328252,34,pack1,23587.551,17157.047,2016-05,2016,5,2,2,1
Inner,6179328252,34,pack1,18051.734,20736.182,2016-06,2016,6,2,3,1
Inner,6179328252,34,pack1,19950.922,16897.746,2016-07,2016,7,3,0,0
Inner,6179328252,34,pack1,19982.254,17650.883,2016-08,2016,8,3,0,0
Inner,6179328252,34,pack1,24091.496,18882.83,2016-09,2016,9,3,3,1
Inner,6179328252,34,pack1,20605.643,14420.015,2016-10,2016,10,4,7,1
Inner,6179328252,34,pack1,12719.044,18250.758,2016-11,2016,11,4,0,0
Inner,6179328252,34,pack1,6711.3018,13882.339,2016-12,2016,12,4,1,1
Inner,6179328252,34,pack1,23878.502,16876.664,2017-01,2017,1,1,7,1
Inner,6179328252,34,pack1,14548.483,17364.373,2017-02,2017,2,1,2,1
Inner,6179328252,34,pack1,27630.363,21273.377,2017-03,2017,3,1,1,1
Inner,6179328252,34,pack1,29177.52,19574.648,2017-04,2017,4,2,5,1
Inner,6179328252,34,pack1,28123.1,22664.48,2017-05,2017,5,2,4,1
Inner,6179328252,34,pack1,27505.383,30146.789,2017-06,2017,6,2,0,0
Inner,6179328252,34,pack1,28678.412,23741.414,2017-07,2017,7,3,0,0
Inner,6179328252,34,pack1,26369.279,22806.744,2017-08,2017,8,3,0,0
Inner,6179328252,34,pack1,20067.711,21096.332,2017-09,2017,9,3,0,0
Inner,6179328252,34,pack1,14548.483,18969.031,2017-10,2017,10,4,8,1
Inner,6179328252,34,pack1,27630.363,15557.395,2017-11,2017,11,4,0,0
Inner,6288617494,33,pack4,412.82947,0,2015-01,2015,1,1,3,1
Inner,6288617494,33,pack4,0,0,2015-02,2015,2,1,7,1
Inner,6288617494,33,pack4,915.33795,73.124489,2015-03,2015,3,1,1,1
Inner,6288617494,33,pack4,1738.1362,558.30011,2015-04,2015,4,2,3,1
Inner,6288617494,33,pack4,1642.0868,1412.552,2015-05,2015,5,2,3,1
Inner,6288617494,33,pack4,461.40356,2169.6694,2015-06,2015,6,2,3,1
Inner,6288617494,33,pack4,1038.0168,1865.9768,2015-07,2015,7,3,0,0
Inner,6288617494,33,pack4,513.12268,969.41528,2015-08,2015,8,3,0,0
Inner,6288617494,33,pack4,0,247.0903,2015-09,2015,9,3,2,1
Inner,6288617494,33,pack4,0,66.040108,2015-10,2015,10,4,7,1
Inner,6288617494,33,pack4,0,0,2015-11,2015,11,4,0,0
Inner,6288617494,33,pack4,0,0,2015-12,2015,12,4,0,0
Inner,6288617494,33,pack4,407.56274,0,2016-01,2016,1,1,3,1
Inner,6288617494,33,pack4,445.68576,299.53909,2016-02,2016,2,1,7,1
Inner,6288617494,33,pack4,508.63211,644.7644,2016-03,2016,3,1,1,1
Inner,6288617494,33,pack4,947.20978,717.00415,2016-04,2016,4,2,4,1
Inner,6288617494,33,pack4,1927.6449,706.93201,2016-05,2016,5,2,2,1
Inner,6288617494,33,pack4,1011.2375,576.80994,2016-06,2016,6,2,3,1
Inner,6288617494,33,pack4,896.90063,1240.27,2016-07,2016,7,3,0,0
Inner,6288617494,33,pack4,929.04865,1186.1013,2016-08,2016,8,3,0,0
Inner,6288617494,33,pack4,0,505.99719,2016-09,2016,9,3,3,1
Inner,6288617494,33,pack4,475.12335,291.49783,2016-10,2016,10,4,7,1
Inner,6288617494,33,pack4,0,0,2016-11,2016,11,4,0,0
Inner,6288617494,33,pack4,449.92459,187.01733,2016-12,2016,12,4,1,1
Inner,6288617494,33,pack4,964.30652,305.68118,2017-01,2017,1,1,7,1
Inner,6288617494,33,pack4,346.99829,307.64618,2017-02,2017,2,1,2,1
Inner,6288617494,33,pack4,1835.4731,589.7832,2017-03,2017,3,1,1,1
Inner,6288617494,33,pack4,716.85883,634.47174,2017-04,2017,4,2,5,1
Inner,6288617494,33,pack4,2068.8594,1090.1227,2017-05,2017,5,2,4,1
Inner,6288617494,33,pack4,1445.7163,3565.1125,2017-06,2017,6,2,0,0
Inner,6288617494,33,pack4,2618.8152,2533.4727,2017-07,2017,7,3,0,0
Inner,6288617494,33,pack4,2064.864,2717.5908,2017-08,2017,8,3,0,0
Inner,6288617494,33,pack4,0,4417.9131,2017-09,2017,9,3,0,0
Inner,6288617494,33,pack4,346.99829,126.32617,2017-10,2017,10,4,8,1
Inner,6288617494,33,pack4,1835.4731,164.83176,2017-11,2017,11,4,0,0
Inner,9310070030,33,pack1,24003.176,60823.277,2014-01,2014,1,1,2,1
Inner,9310070030,33,pack1,22722.355,62270.281,2014-02,2014,2,1,6,1
Inner,9310070030,33,pack1,34113.816,82800.086,2014-03,2014,3,1,1,1
Inner,9310070030,33,pack1,57162.547,136173.27,2014-04,2014,4,2,3,1
Inner,9310070030,33,pack1,58402.34,114124.64,2014-05,2014,5,2,4,1
Inner,9310070030,33,pack1,42135.805,116972.54,2014-06,2014,6,2,2,1
Inner,9310070030,33,pack1,43229.465,118801.54,2014-07,2014,7,3,0,0
Inner,9310070030,33,pack1,42261.395,84413.617,2014-08,2014,8,3,0,0
Inner,9310070030,33,pack1,16387.031,85093.641,2014-09,2014,9,3,3,1
Inner,9310070030,33,pack1,13815.344,46532.848,2014-10,2014,10,4,7,1
Inner,9310070030,33,pack1,6830.0605,29411.697,2014-11,2014,11,4,0,0
Inner,9310070030,33,pack1,4385.5884,24637.846,2014-12,2014,12,4,0,0
Inner,9310070030,33,pack1,22611.313,27739.08,2015-01,2015,1,1,3,1
Inner,9310070030,33,pack1,14890.116,48811.617,2015-02,2015,2,1,7,1
Inner,9310070030,33,pack1,37107.285,63766.043,2015-03,2015,3,1,1,1
Inner,9310070030,33,pack1,44373.211,81017.297,2015-04,2015,4,2,3,1
Inner,9310070030,33,pack1,54291.328,93354.773,2015-05,2015,5,2,3,1
Inner,9310070030,33,pack1,38931.547,114150.13,2015-06,2015,6,2,3,1
Inner,9310070030,33,pack1,51720.289,215943.23,2015-07,2015,7,3,0,0
Inner,9310070030,33,pack1,39717.469,172708.75,2015-08,2015,8,3,0,0
Inner,9310070030,33,pack1,21120.285,134336.98,2015-09,2015,9,3,2,1
Inner,9310070030,33,pack1,9527.873,119683.92,2015-10,2015,10,4,7,1
Inner,9310070030,33,pack1,7728.9609,54015.063,2015-11,2015,11,4,0,0
Inner,9310070030,33,pack1,2433.9077,35335.16,2015-12,2015,12,4,0,0
Inner,9310070030,33,pack1,53793.938,81815.063,2016-01,2016,1,1,3,1
Inner,9310070030,33,pack1,23308.119,100168.68,2016-02,2016,2,1,7,1
Inner,9310070030,33,pack1,46548.574,288683.91,2016-03,2016,3,1,1,1
Inner,9310070030,33,pack1,43803.633,205521.52,2016-04,2016,4,2,4,1
Inner,9310070030,33,pack1,65172.363,294425.72,2016-05,2016,5,2,2,1
Inner,9310070030,33,pack1,44862.574,284279.81,2016-06,2016,6,2,3,1
Inner,9310070030,33,pack1,60066.383,271126.72,2016-07,2016,7,3,0,0
Inner,9310070030,33,pack1,41643.309,243736.81,2016-08,2016,8,3,0,0
Inner,9310070030,33,pack1,32321.254,192483.38,2016-09,2016,9,3,3,1
Inner,9310070030,33,pack1,18032.777,115409.55,2016-10,2016,10,4,7,1
Inner,9310070030,33,pack1,11263.752,127964.26,2016-11,2016,11,4,0,0
Inner,9310070030,33,pack1,516.21777,86013.844,2016-12,2016,12,4,1,1
Inner,9310070030,33,pack1,35723.035,89157.359,2017-01,2017,1,1,7,1
Inner,9310070030,33,pack1,14079.689,102355.06,2017-02,2017,2,1,2,1
Inner,9310070030,33,pack1,22377.213,141832.13,2017-03,2017,3,1,1,1
Inner,9310070030,33,pack1,30833.654,135619.83,2017-04,2017,4,2,5,1
Inner,9310070030,33,pack1,57638.766,186884.14,2017-05,2017,5,2,4,1
Inner,9310070030,33,pack1,48735.246,192154.67,2017-06,2017,6,2,0,0
Inner,9310070030,33,pack1,49395.105,145867.34,2017-07,2017,7,3,0,0
Inner,9310070030,33,pack1,51812.746,176984.52,2017-08,2017,8,3,0,0
Inner,9310070030,33,pack1,16352.037,201451.23,2017-09,2017,9,3,0,0
Inner,9310070030,33,pack1,14079.689,138550.89,2017-10,2017,10,4,8,1
Inner,9310070030,33,pack1,22377.213,154601.39,2017-11,2017,11,4,0,0
North,1698579415,53,pack1,459.60226,211.88223,2016-09,2016,9,3,3,1
North,1698579415,53,pack1,0,735.25189,2016-10,2016,10,4,7,1
North,1698579415,53,pack1,0,0,2016-11,2016,11,4,0,0
North,1698579415,53,pack1,0,0,2016-12,2016,12,4,1,1
North,1698579415,53,pack1,446.78931,229.59059,2017-01,2017,1,1,7,1
North,1698579415,53,pack1,0,388.49216,2017-02,2017,2,1,2,1
North,1698579415,53,pack1,591.5498,118.86782,2017-03,2017,3,1,1,1
North,1698579415,53,pack1,322.92352,84.370132,2017-04,2017,4,2,5,1
North,1698579415,53,pack1,941.17236,328.14966,2017-05,2017,5,2,4,1
North,1698579415,53,pack1,1338.5828,219.25923,2017-06,2017,6,2,0,0
North,1698579415,53,pack1,850.50836,314.21051,2017-07,2017,7,3,0,0
North,1698579415,53,pack1,1288.1796,317.11899,2017-08,2017,8,3,0,0
North,1698579415,53,pack1,1023.3073,422.48599,2017-09,2017,9,3,0,0
North,1698579415,53,pack1,0,69.516724,2017-10,2017,10,4,8,1
North,1698579415,53,pack1,591.5498,196.74687,2017-11,2017,11,4,0,0
North,2111256114,33,pack2,10060.02,5072.6733,2014-01,2014,1,1,2,1
North,2111256114,33,pack2,11432.717,7639.8569,2014-02,2014,2,1,6,1
North,2111256114,33,pack2,7459.6211,5833.9521,2014-03,2014,3,1,1,1
North,2111256114,33,pack2,10757.605,5751.959,2014-04,2014,4,2,3,1
North,2111256114,33,pack2,10214.881,7328.1777,2014-05,2014,5,2,4,1
North,2111256114,33,pack2,6467.5962,5915.3447,2014-06,2014,6,2,2,1
North,2111256114,33,pack2,8673.9805,7324.5957,2014-07,2014,7,3,0,0
North,2111256114,33,pack2,7330.6099,5631.0576,2014-08,2014,8,3,0,0
North,2111256114,33,pack2,10951.11,4148.0337,2014-09,2014,9,3,3,1
North,2111256114,33,pack2,6905.4912,6758.6436,2014-10,2014,10,4,7,1
North,2111256114,33,pack2,5962.9116,7709.3896,2014-11,2014,11,4,0,0
North,2111256114,33,pack2,5360.2466,5514.4282,2014-12,2014,12,4,0,0
North,2111256114,33,pack2,11181.271,6564.1035,2015-01,2015,1,1,3,1
North,2111256114,33,pack2,14754.318,3952.2019,2015-02,2015,2,1,7,1
North,2111256114,33,pack2,11015.187,6659.4053,2015-03,2015,3,1,1,1
North,2111256114,33,pack2,9667.2041,5752.376,2015-04,2015,4,2,3,1
North,2111256114,33,pack2,9607.9492,4932.5698,2015-05,2015,5,2,3,1
North,2111256114,33,pack2,8279.6553,5562.0024,2015-06,2015,6,2,3,1
North,2111256114,33,pack2,8607.6299,4852.1743,2015-07,2015,7,3,0,0
North,2111256114,33,pack2,12637.932,4807.7227,2015-08,2015,8,3,0,0
North,2111256114,33,pack2,12180.6,10106.083,2015-09,2015,9,3,2,1
North,2111256114,33,pack2,8655.2334,21903.629,2015-10,2015,10,4,7,1
North,2111256114,33,pack2,7438.2285,17799.148,2015-11,2015,11,4,0,0
North,2111256114,33,pack2,9781.292,18066.896,2015-12,2015,12,4,0,0
North,2111256114,33,pack2,16600.715,14799.719,2016-01,2016,1,1,3,1
North,2111256114,33,pack2,12028.892,11662.919,2016-02,2016,2,1,7,1
North,2111256114,33,pack2,6820.9487,8975.292,2016-03,2016,3,1,1,1
North,2111256114,33,pack2,9520.0088,10554.56,2016-04,2016,4,2,4,1
North,2111256114,33,pack2,10146.712,7368.9155,2016-05,2016,5,2,2,1
North,2111256114,33,pack2,9524.1543,6822.1724,2016-06,2016,6,2,3,1
North,2111256114,33,pack2,9294.7813,6824.9028,2016-07,2016,7,3,0,0
North,2111256114,33,pack2,9722.3105,6197.5244,2016-08,2016,8,3,0,0
North,2111256114,33,pack2,10415.178,6472.2588,2016-09,2016,9,3,3,1
North,2111256114,33,pack2,9913.3477,11166.237,2016-10,2016,10,4,7,1
North,2111256114,33,pack2,6449.2549,7974.9204,2016-11,2016,11,4,0,0
North,2111256114,33,pack2,4432.4585,7833.9238,2016-12,2016,12,4,1,1
North,2111256114,33,pack2,16880.738,12351.115,2017-01,2017,1,1,7,1
North,2111256114,33,pack2,9012.8438,13806.516,2017-02,2017,2,1,2,1
North,2111256114,33,pack2,7526.9751,7381.2227,2017-03,2017,3,1,1,1
North,2111256114,33,pack2,7251.1001,8292.2852,2017-04,2017,4,2,5,1
North,2111256114,33,pack2,8300.9014,7725.9644,2017-05,2017,5,2,4,1
North,2111256114,33,pack2,9703.8281,10918.816,2017-06,2017,6,2,0,0
North,2111256114,33,pack2,6260.249,7728.0801,2017-07,2017,7,3,0,0
North,2111256114,33,pack2,7634.7319,10653.771,2017-08,2017,8,3,0,0
North,2111256114,33,pack2,8955.0781,10293.537,2017-09,2017,9,3,0,0
North,2111256114,33,pack2,9012.8438,7518.0347,2017-10,2017,10,4,8,1
North,2111256114,33,pack2,7526.9751,5892.9092,2017-11,2017,11,4,0,0
North,2992101565,34,pack3,492.44806,429.32263,2015-05,2015,5,2,3,1
North,2992101565,34,pack3,2891.9343,1873.6501,2015-06,2015,6,2,3,1
North,2992101565,34,pack3,949.67798,9410.0342,2015-07,2015,7,3,0,0
North,2992101565,34,pack3,1076.879,7739.6055,2015-08,2015,8,3,0,0
North,2992101565,34,pack3,983.50977,2862.7649,2015-09,2015,9,3,2,1
North,2992101565,34,pack3,1920.2672,6918.0176,2015-10,2015,10,4,7,1
North,2992101565,34,pack3,2103.1848,4952.5083,2015-11,2015,11,4,0,0
